cidade,codestacao,datahora,id_sensor,latitude,longitude,nome,offset,qualificacao,uf,valor
SÃO PAULO,355030812A,2017-01-06 22:20:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-06 22:30:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-06 22:30:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-06 22:40:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-06 22:40:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-06 22:50:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-06 22:50:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-06 23:00:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-06 23:00:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-06 23:10:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-06 23:10:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-06 23:20:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-06 23:20:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-06 23:30:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-06 23:30:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-06 23:40:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-06 23:40:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-06 23:50:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-06 23:50:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 00:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 00:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 00:10:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 00:10:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 00:20:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 00:20:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 00:30:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 00:30:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 00:40:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 00:40:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 00:50:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 00:50:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 01:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 01:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 02:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 02:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 03:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 03:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 04:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 04:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 05:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 05:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 06:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 06:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 07:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 07:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 08:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 08:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 09:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 09:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 10:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 10:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 11:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 11:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 12:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 12:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 13:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 13:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 14:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 14:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 15:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 15:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 16:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 16:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 17:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 17:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 17:10:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 17:10:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 17:20:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 17:20:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 17:30:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 17:30:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 17:40:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 17:40:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 17:50:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 17:50:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 18:00:00,10,-23.531015,-46.632533,Luz,,4,SP,0.58902
SÃO PAULO,355030812A,2017-01-07 18:00:00,240,-23.531015,-46.632533,Luz,,4,SP,2.6865671642
SÃO PAULO,355030812A,2017-01-07 18:10:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 18:10:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 18:20:00,240,-23.531015,-46.632533,Luz,,4,SP,1.6179775281
SÃO PAULO,355030812A,2017-01-07 18:20:00,10,-23.531015,-46.632533,Luz,,4,SP,0.39268
SÃO PAULO,355030812A,2017-01-07 18:30:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 18:30:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 18:40:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 18:40:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 18:50:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 18:50:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 19:00:00,240,-23.531015,-46.632533,Luz,,4,SP,1.5254237288
SÃO PAULO,355030812A,2017-01-07 19:00:00,10,-23.531015,-46.632533,Luz,,4,SP,0.39268
SÃO PAULO,355030812A,2017-01-07 19:10:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 19:10:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 19:20:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 19:20:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 19:30:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 19:30:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 19:40:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 19:40:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 19:50:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 19:50:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 20:00:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 20:00:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 20:10:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 20:10:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 20:20:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 20:20:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 20:30:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 20:30:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 20:40:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 20:40:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 20:50:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 20:50:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 21:00:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 21:00:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 21:10:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 21:10:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 21:20:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 21:20:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 21:30:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 21:30:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 21:40:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 21:40:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 21:50:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 21:50:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 22:00:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 22:00:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 22:10:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 22:10:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 22:20:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 22:20:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 22:30:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 22:30:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 22:40:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 22:40:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 22:50:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 22:50:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 23:00:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 23:00:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 23:10:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 23:10:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 23:20:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 23:20:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 23:30:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 23:30:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 23:40:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-07 23:40:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-07 23:50:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-07 23:50:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 00:00:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-08 00:00:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-08 00:10:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 00:10:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 00:20:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-08 00:20:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-08 00:30:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 00:30:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 00:40:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-08 00:40:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-08 00:50:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 00:50:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 01:00:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-08 01:00:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-08 01:10:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 01:10:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 01:20:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-08 01:20:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-08 01:30:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 01:30:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 01:40:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 01:40:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 01:50:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-08 01:50:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-08 02:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 02:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 02:10:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 02:10:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 02:20:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-08 02:20:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-08 02:30:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 02:30:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 02:40:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-08 02:40:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-08 02:50:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 02:50:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 03:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 03:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 03:10:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-08 03:10:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-08 03:20:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 03:20:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 03:30:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 03:30:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 03:40:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-08 03:40:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-08 03:50:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 03:50:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 04:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 04:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 04:10:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 04:10:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 04:20:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-08 04:20:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-08 04:30:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 04:30:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 04:40:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 04:40:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 04:50:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-08 04:50:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-08 05:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 05:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 05:10:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 05:10:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 05:20:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 05:20:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 05:30:00,10,-23.531015,-46.632533,Luz,,4,SP,0.2
SÃO PAULO,355030812A,2017-01-08 05:30:00,240,-23.531015,-46.632533,Luz,,4,SP,1.0
SÃO PAULO,355030812A,2017-01-08 05:40:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 05:40:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 06:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 06:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 07:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 07:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 08:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 08:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 09:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 09:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 10:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 10:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 11:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 11:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 12:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 12:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 13:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 13:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 14:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 14:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 15:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 15:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 16:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 16:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 17:00:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 17:00:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 17:10:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 17:10:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 17:20:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 17:20:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 17:30:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 17:30:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 17:40:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 17:40:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 17:50:00,240,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 17:50:00,10,-23.531015,-46.632533,Luz,,0,SP,0.0
SÃO PAULO,355030812A,2017-01-08 18:00:00,10,-23.531015,-46.632533,Luz,,4,SP,0.58902
SÃO PAULO,355030812A,2017-01-08 18:00:00,240,-23.531015,-46.632533,Luz,,4,SP,4.1379310345
